"Bank Guarantee","Garantie Bancaire",""
"Bank Guarantee Number","Numéro de Garantie Bancaire",""
"Bank Guarantee Type","Type de garantie bancaire",""
"Charges Incurred","Frais Afférents",""
"Clauses and Conditions","Clauses et conditions",""
"Fixed Deposit Number","Numéro de dépôt fixe",""
"Margin Money","Couverture",""
"Name of Beneficiary","Nom du bénéficiaire",""
"Providing","Fournie",""
"Receiving","Reçue",""
"Validity in Days","Validité en Jours",""
"Account Currency","Compte devise","context"
"Bank Reconciliation","Rapprochement Bancaire",""
"Get Payment Entries","Obtenir les Écritures de Paiement","context"
"Payment Entries","Écritures de Paiement","context"
"Total Amount","Montant total","context"
"Bank Reconciliation Detail","Détail des rapprochements bancaires",""
"ACC-BTN-.YYYY.-","ACC-BTN-.YYYY.-",""
"Allocated Amount","Montant Alloué",""
"Bank Account Head","Compte comptable du compte bancaire",""
"Bank Transaction","Transaction bancaire",""
"Difference","Différence",""
"Payment Entries","Écritures de Paiement","context"
"Reconciled","Réconcilié",""
"Reference Number","Numéro de Référence",""
"Settled","Réglé",""
"Total Credit","Total Crédit",""
"Total Debit","Total Débit",""
"Transaction ID","Identifiant de Transaction",""
"Unallocated Amount","Montant Non Alloué",""
"Unreconciled","Non réconcilié",""
"Bank Transaction Mapping","Mapping de transaction bancaire","context"
"Column in Bank File","Colonne dans le fichier de la banque",""
"Field in Bank Transaction","Champ dans la transaction bancaire",""
"Allocated Amount","Montant alloué","context"
"Bank Transaction Payments","Paiements des transactions bancaires",""
"Payment Type","Type de Paiement",""
"Batch","Lot",""
"Batch Description","Description du Lot",""
"Batch Details","Détails du lot",""
"Batch ID","ID du Lot",""
"Batch Quantity","Quantité du lot",""
"Batch UOM","Unité de mesure du lot",""
"Expiry Date","Date d'expiration",""
"Item Manager","Gestionnaire d'Article",""
"Manufacturing Date","Date de production",""
"Parent Batch","Lot Parent",""
"Source","Source",""
"Source Document Name","Nom du Document Source",""
"Source Document Type","Type de Document Source",""
"image","Image",""
"Actual Quantity","Quantité Réelle",""
"Bin","Boîte",""
"FCFS Rate","Montant PAPS",""
"Moving Average Rate","Taux Mobile Moyen",""
"Ordered Quantity","Quantité Commandée",""
"Planned Qty","Qté Planifiée",""
"Projected Qty","Qté Projetée",""
"Requested Quantity","Quantité Demandée",""
"Reserved Qty for Production","Qté Réservée pour la Production",""
"Reserved Qty for sub contract","Qté réservée pour le sous-contrat",""
"Reserved Quantity","Quantité Réservée",""
"Stock User","Chargé des stocks",""
"Stock Value","Valeur du Stock",""
"Blanket Order","Commande avec limites",""
"Customer Name","Nom du Client",""
"MFG-BLR-.YYYY.-","MFG-BLR-.YYYY.-",""
"Order Type","Type de Commande",""
"Purchasing","Achat",""
"Selling","Vente",""
"Supplier Name","Nom du Fournisseur",""
"Terms and Conditions","Termes et conditions",""
"Terms and Conditions Details","Détails des termes et conditions",""
"Blanket Order Item","Article de commande avec limites",""
"Rate","Prix unitaire","context"
"Branch","Branche",""
"Brand","Marque",""
"Brand Defaults","Paramètres par défaut de la marque",""
"Brand Name","Nom de la Marque",""
"Defaults","Valeurs par défaut",""
"Action if Accumulated Monthly Budget Exceeded on Actual","Mesure à prendre si le budget mensuel accumulé est dépassé",""
"Action if Accumulated Monthly Budget Exceeded on MR","Mesure à prendre si le budget mensuel accumulé est dépassé avec les requêtes de matériel",""
"Action if Accumulated Monthly Budget Exceeded on PO","Mesure à prendre si le budget mensuel accumulé a été dépassé avec les bons de commande d'achat",""
"Action if Annual Budget Exceeded on Actual","Action si le budget annuel est dépassé par rapport aux dépenses réelles",""
"Action if Annual Budget Exceeded on MR","Action si le budget annuel est dépassé avec les requêtes de matériel",""
"Action if Annual Budget Exceeded on PO","Action si le budget annuel a été dépassé avec les bons de commande d'achat",""
"Applicable on Material Request","Applicable sur la base des requêtes de matériel",""
"Applicable on Purchase Order","Applicable sur la base des bons de commande d'achat",""
"Applicable on booking actual expenses","Applicable sur la base de l'enregistrement des dépenses réelles",""
"Budget","Budget",""
"Budget Accounts","Comptes de Budgets",""
"Budget Against","Budget Pour",""
"Control Action","Action de contrôle",""
"Fiscal Year","Exercice Fiscal",""
"Ignore","Ignorer",""
"Monthly Distribution","Répartition Mensuelle",""
"Stop","Stop",""
"Warn","Avertir",""
"Budget Account","Compte de Budget",""
"Budget Amount","Montant Budgétaire",""
"Allow Item to be added multiple times in a transaction","Autoriser un article à être ajouté plusieurs fois dans une transaction",""
"Backflush Raw Materials of Subcontract Based On","Sortir rétroactivement les matières premières d'un contrat de sous-traitance sur la base de",""
"Buying","Achat",""
"Buying Settings","Paramètres d'Achat",""
"Default Buying Price List","Liste des Prix d'Achat par Défaut",""
"Default Supplier Group","Groupe de fournisseurs par défaut",""
"Maintain same rate throughout purchase cycle","Maintenir le même taux durant le cycle d'achat",""
"Material Transferred for Subcontract","Matériel transféré pour sous-traitance",""
"Over Transfer Allowance (%)","Tolérance de sur-transfert (%)",""
"Percentage you are allowed to transfer more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to transfer 110 units.","Percentage de transfert autorisé en plus de la quantité commandée. Par exemple: si vous avez commandé 100 unités et votre tolérance est de 10%, vous êtes autorisé à transférer 110 unités",""
"Purchase Order Required","Commande fournisseur Requis",""
"Purchase Order Required for Purchase Invoice & Receipt Creation","Commande fournisseur requise pour les factures d'achat et les création de reçus",""
"Purchase Receipt Required","Reçu d’Achat Requis",""
"Purchase Receipt Required for Purchase Invoice Creation","Reçu d'achat requis pour la création d'une facture fournisseur",""
"Settings for Buying Module","Paramètres du Module Achat",""
"Subcontract","Sous-traiter",""
"Supplier Naming By","Nomenclature de Fournisseur Par",""
"ACC-CF-.YYYY.-","ACC-CF-.YYYY.-",""
"All","Tous",""
"C-Form","Formulaire-C",""
"C-Form No","Formulaire-C Nº",""
"I","I",""
"II","II",""
"III","III",""
"IV","IV",""
"Invoices","Factures",""
"Quarter","Trimestre",""
"Received Date","Date de Réception",""
"State","État",""
"Total Invoiced Amount","Montant Total Facturé",""
"C-Form Invoice Detail","Formulaire-C Détail de la Facture",""
"Invoice Date","Date de la Facture",""
"Invoice No","No de Facture",""
"Net Total","Total Net",""
"Call Duration in seconds","Durée de l'appel en secondes",""
"Call Log","Journal des appels",""
"Caller Information","Informations de l'appelant",""
"Communication","Communication",""
"Completed","Terminé","context"
"Contact","Contact",""
"Contact Name","Nom du contact",""
"Duration","Durée",""
"From","Expéditeur",""
"ID","ID",""
"In Progress","En cours",""
"Lead ","Prospect",""
"Lead Name","Nom du prospect",""
"Medium","Moyen",""
"Missed","Manqué",""
"Received By","Reçu par",""
"Recording URL","URL de l'enregistrement",""
"Ringing","Sonne",""
"To","Destinataires",""
"Campaign","Campagne",""
"Campaign Name","Nom de la Campagne",""
"Campaign Schedules","Calendriers de campagne",""
"Campaign-.####","Campagne.###",""
"Completed","Terminé","context"
"Keep Track of Sales Campaigns. Keep track of Leads, Quotations, Sales Order etc from Campaigns to gauge Return on Investment. ","Suivez les campagnes commerciales. Suivez vos prospects, dveis, commandes client, etc... depuis vos campagnes pour évaluer votre retour sur investissement",""
"Sales Master Manager","Responsable des données commerciales",""
"Campaign Email Schedule","Calendrier de la campagne d'emailing",""
"Email Template","Modèle d'email",""
"Send After (days)","Envoyer après (jours)",""
"Cash Flow Mapper","Outil de Correspondance des Flux de Trésorerie",""
"Position","Position",""
"Section Footer","Pied de section",""
"Section Header","En-tête de section",""
"Section Leader","Chef de section",""
"Section Name","Nom de la section",""
"Section Subtotal","Sous-total de la section",""
"e.g Adjustments for:","Par exemple des ajustements pour:",""
"Administrator","Administrateur",""
"Cash Flow Mapping","Mapping des Flux de Trésorerie",""
"Is Finance Cost","Est un coût financier",""
"Is Finance Cost Adjustment","Est un ajustement des coûts financiers",""
"Is Income Tax Expense","Est une dépense d'impôt sur le revenu",""
"Is Income Tax Liability","Est une dette d'impôt sur le revenu",""
"Is Working Capital","Est du capital",""
"Label","Libellé",""
"Select Maximum Of 1","Sélectionnez un maximum de 1",""
"Cash Flow Mapping Accounts","Comptes du Mapping des Flux de Trésorerie",""
"account","compte",""
"Cash Flow Mapping Template","Modèle de Mapping des Flux de Trésorerie",""
"Template Name","Nom du modèle",""
"Cash Flow Mapping Template Details","Détails du Modèle de Mapping des Flux de Trésorerie",""
"Mapping","Mapping",""
"Attach custom Chart of Accounts file","Attacher un fichier de plan comptable personnalisé",""
"Chart Preview","Prévisualisation du plan comptable",""
"Chart Tree","Arbre du plan comptable",""
"Chart of Accounts Importer","Outil d'import de plan comptable",""
"Download Template","Télécharger le modèle",""
"Import Chart of Accounts from a csv file","Importer le plan comptable depuis un fichier CSV",""
"A4","A4",""
"Amount In Figure","Montant En Chiffre",""
"Cheque Height","Hauteur du Chèque",""
"Cheque Print Template","Modèles d'Impression de Chèques",""
"Cheque Size","Taille du Chèque",""
"Cheque Width","Largeur du Chèque",""
"Date Settings","Paramètres de Date",""
"Distance from left edge","Distance du bord gauche",""
"Distance from top edge","Distance du bord supérieur",""
"Has Print Format","A un Format d'Impression",""
"Is Account Payable","Est Compte Créditeur",""
"Line spacing for amount in words","Espacement des lignes pour le montant en lettres",""
"Message to show","Message à afficher",""
"Payer Settings","Paramètres du Payeur",""
"Preview","Prévisualiser",""
"Primary Settings","Paramètres Principaux",""
"Regular","Ordinaire",""
"Scanned Cheque","Chèque Numérisé",""
"Signatory Position","Position Signataire",""
"Starting location from left edge","Position initiale depuis bord gauche",""
"Starting position from top edge","Position initiale depuis bord haut",""
"Width of amount in word","Largeur du montant en toutes lettres",""
"Closed Document","Document fermé",""
"Document Type","Type de document",""
"Catch All","Groupe d'assignation par défaut",""
"Chat","Chat",""
"Communication Medium","Moyen de communication",""
"Communication Medium Type","Type de moyen de communication",""
"Disabled","Désactivé","context"
"If there is no assigned timeslot, then communication will be handled by this group","S'il n'y a pas de créneaux horaires assignés, alors la communication sera traitée par ce groupe",""
"Provider","Fournisseur",""
"Timeslots","Créneaux horaires",""
"Voice","Voix",""
"Communication Medium Timeslot","Créneaux horaires par moyen de communication",""
"Day of Week","Jour de la semaine",""
"Employee Group","Groupe d'employés",""
"From Time","Horaire de début","context"
"Abbr","Abré",""
"Accounts Settings","Paramètres des Comptes","context"
"Allow Account Creation Against Child Company","Autoriser la création de comptes pour les filiales",""
